location,date,PM2.5_ground,PM10_ground,NO2_ground,SO2_ground,CO_ground,O3_ground
Vikas Sadan  Gurugram - HSPCB ,2024-02-23,24.85,555.7,10.83,21.38,2.76,27.99
Vikas Sadan  Gurugram - HSPCB ,2024-02-24,45.29,555.7,10.74,22.35,2.78,28.15
Vikas Sadan  Gurugram - HSPCB ,2024-02-25,42.1,555.7,11.56,19.89,2.69,21.04
Vikas Sadan  Gurugram - HSPCB ,2024-02-26,52.62,555.7,10.63,27.26,2.82,26.9
Vikas Sadan  Gurugram - HSPCB ,2024-02-27,29.72,555.7,10.81,33.31,2.76,28.13
Vikas Sadan  Gurugram - HSPCB ,2024-02-28,27.57,555.7,10.93,31.02,2.76,27.96
Vikas Sadan  Gurugram - HSPCB ,2024-02-29,29.92,555.7,10.49,30.19,2.65,28.33
Vikas Sadan  Gurugram - HSPCB ,2024-03-01,90.25,555.7,9.37,32.0,2.82,37.54
Vikas Sadan  Gurugram - HSPCB ,2024-03-02,40.95,555.7,11.38,29.03,2.8,25.66
Vikas Sadan  Gurugram - HSPCB ,2024-03-03,67.36,555.7,10.72,31.76,2.77,27.86
Vikas Sadan  Gurugram - HSPCB ,2024-03-04,44.52,555.7,10.81,30.85,2.74,27.46
Vikas Sadan  Gurugram - HSPCB ,2024-03-05,34.59,555.7,10.84,32.4,2.75,28.14
Vikas Sadan  Gurugram - HSPCB ,2024-03-06,39.55,555.7,10.93,33.1,2.78,27.43
Vikas Sadan  Gurugram - HSPCB ,2024-03-07,62.15,555.7,10.84,32.16,2.76,27.87
Vikas Sadan  Gurugram - HSPCB ,2024-03-08,55.03,555.7,10.78,32.76,2.79,27.14
Vikas Sadan  Gurugram - HSPCB ,2024-03-09,48.36,555.7,10.45,27.4,2.74,27.13
Vikas Sadan  Gurugram - HSPCB ,2024-03-10,57.17,555.7,10.79,34.05,2.76,28.02
Vikas Sadan  Gurugram - HSPCB ,2024-03-11,67.04,555.7,10.87,32.26,2.75,26.22
Vikas Sadan  Gurugram - HSPCB ,2024-03-12,78.57,555.7,10.79,34.04,2.76,27.96
Vikas Sadan  Gurugram - HSPCB ,2024-03-13,63.63,555.7,10.8,32.08,2.75,27.2
Vikas Sadan  Gurugram - HSPCB ,2024-03-14,47.39,555.7,10.85,33.36,2.76,27.95
Vikas Sadan  Gurugram - HSPCB ,2024-03-15,22.1,555.7,10.93,33.43,2.76,28.13
Vikas Sadan  Gurugram - HSPCB ,2024-03-16,36.33,555.7,10.87,35.3,2.75,28.09
Vikas Sadan  Gurugram - HSPCB ,2024-03-17,58.53,555.7,10.71,33.38,2.84,27.1
Vikas Sadan  Gurugram - HSPCB ,2024-03-18,70.53,555.7,10.92,29.02,2.77,28.08
Vikas Sadan  Gurugram - HSPCB ,2024-03-19,80.74,555.7,10.56,32.82,2.77,29.46
Vikas Sadan  Gurugram - HSPCB ,2024-03-20,75.04,555.7,10.93,31.81,2.96,27.81
Vikas Sadan  Gurugram - HSPCB ,2024-03-21,71.48,555.7,10.81,34.0,2.94,27.87
Vikas Sadan  Gurugram - HSPCB ,2024-03-22,70.79,555.7,10.72,29.18,2.93,27.89
Vikas Sadan  Gurugram - HSPCB ,2024-03-23,85.95,555.7,10.91,32.93,2.99,28.02
Vikas Sadan  Gurugram - HSPCB ,2024-03-24,77.72,555.7,10.84,32.5,2.99,28.15
Vikas Sadan  Gurugram - HSPCB ,2024-03-25,63.35,555.7,10.68,30.35,2.95,26.73
Vikas Sadan  Gurugram - HSPCB ,2024-03-26,54.66,555.7,10.76,32.68,2.94,27.59
Vikas Sadan  Gurugram - HSPCB ,2024-03-27,83.33,555.7,10.9,32.21,2.95,27.82
Vikas Sadan  Gurugram - HSPCB ,2024-03-28,45.95,555.7,10.88,33.6,2.97,28.04
Vikas Sadan  Gurugram - HSPCB ,2024-03-29,56.14,555.7,10.88,33.07,3.0,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-03-30,68.45,555.7,10.73,34.71,2.96,27.97
Vikas Sadan  Gurugram - HSPCB ,2024-03-31,89.13,555.7,10.84,32.77,2.98,28.0
Vikas Sadan  Gurugram - HSPCB ,2024-04-01,56.48,555.7,10.83,33.47,2.99,27.72
Vikas Sadan  Gurugram - HSPCB ,2024-04-02,66.45,555.7,10.86,33.38,2.98,28.1
Vikas Sadan  Gurugram - HSPCB ,2024-04-03,95.08,555.7,10.86,34.18,2.96,27.91
Vikas Sadan  Gurugram - HSPCB ,2024-04-04,82.19,555.7,10.83,35.85,2.95,28.08
Vikas Sadan  Gurugram - HSPCB ,2024-04-05,94.26,555.7,10.81,29.82,2.98,28.07
Vikas Sadan  Gurugram - HSPCB ,2024-04-06,75.96,555.7,11.0,33.92,2.97,27.61
Vikas Sadan  Gurugram - HSPCB ,2024-04-07,74.84,555.7,10.88,35.27,2.96,27.95
Vikas Sadan  Gurugram - HSPCB ,2024-04-08,88.28,555.7,10.88,33.02,2.97,27.46
Vikas Sadan  Gurugram - HSPCB ,2024-04-09,153.65,555.7,10.97,32.82,3.01,27.81
Vikas Sadan  Gurugram - HSPCB ,2024-04-10,148.25,555.7,10.86,24.69,2.97,28.0
Vikas Sadan  Gurugram - HSPCB ,2024-04-11,93.56,555.7,10.94,25.71,2.92,26.59
Vikas Sadan  Gurugram - HSPCB ,2024-04-12,118.03,555.7,10.84,28.33,2.98,28.09
Vikas Sadan  Gurugram - HSPCB ,2024-04-13,93.81,555.7,11.2,28.09,3.02,23.54
Vikas Sadan  Gurugram - HSPCB ,2024-04-14,26.88,555.7,11.52,27.32,2.89,21.47
Vikas Sadan  Gurugram - HSPCB ,2024-04-15,91.45,555.7,10.89,24.27,2.93,27.9
Vikas Sadan  Gurugram - HSPCB ,2024-04-16,124.23,555.7,10.83,22.35,2.97,28.04
Vikas Sadan  Gurugram - HSPCB ,2024-04-17,97.93,555.7,11.24,24.56,2.92,24.21
Vikas Sadan  Gurugram - HSPCB ,2024-04-18,124.78,555.7,10.46,25.29,2.91,29.16
Vikas Sadan  Gurugram - HSPCB ,2024-04-19,155.29,555.7,11.93,27.2,3.09,29.33
Vikas Sadan  Gurugram - HSPCB ,2024-04-20,177.56,555.7,10.84,27.11,2.97,27.22
Vikas Sadan  Gurugram - HSPCB ,2024-04-21,99.96,555.7,10.87,24.91,2.95,27.48
Vikas Sadan  Gurugram - HSPCB ,2024-04-22,157.44,555.7,10.97,22.5,2.96,27.75
Vikas Sadan  Gurugram - HSPCB ,2024-04-23,166.82,555.7,11.08,29.49,2.97,26.88
Vikas Sadan  Gurugram - HSPCB ,2024-04-24,178.88,555.7,10.16,26.63,2.93,29.16
Vikas Sadan  Gurugram - HSPCB ,2024-04-25,172.84,555.7,10.85,29.82,2.98,28.27
Vikas Sadan  Gurugram - HSPCB ,2024-04-26,201.99,555.7,10.82,28.59,2.99,28.08
Vikas Sadan  Gurugram - HSPCB ,2024-04-27,60.5,555.7,10.92,22.68,3.0,28.12
Vikas Sadan  Gurugram - HSPCB ,2024-04-28,78.93,555.7,10.73,26.3,3.01,28.21
Vikas Sadan  Gurugram - HSPCB ,2024-04-29,123.52,555.7,10.78,29.15,2.99,28.66
Vikas Sadan  Gurugram - HSPCB ,2024-04-30,140.76,555.7,10.73,25.14,2.97,27.94
Vikas Sadan  Gurugram - HSPCB ,2024-05-01,170.9,555.7,10.75,27.03,2.98,28.33
Vikas Sadan  Gurugram - HSPCB ,2024-05-02,162.75,555.7,10.78,28.53,2.98,27.99
Vikas Sadan  Gurugram - HSPCB ,2024-05-03,216.68,555.7,10.68,32.36,2.95,28.27
Vikas Sadan  Gurugram - HSPCB ,2024-05-04,140.01,555.7,10.83,28.7,2.99,28.45
Vikas Sadan  Gurugram - HSPCB ,2024-05-05,68.08,555.7,10.82,26.48,2.99,27.98
Vikas Sadan  Gurugram - HSPCB ,2024-05-06,93.34,555.7,10.86,27.76,2.98,28.01
Vikas Sadan  Gurugram - HSPCB ,2024-05-07,107.01,555.7,10.8,32.77,2.93,27.79
Vikas Sadan  Gurugram - HSPCB ,2024-05-08,52.24,555.7,10.87,24.3,2.97,28.01
Vikas Sadan  Gurugram - HSPCB ,2024-05-09,46.32,555.7,10.73,19.77,2.99,26.6
Vikas Sadan  Gurugram - HSPCB ,2024-05-10,62.6,555.7,10.66,14.12,2.98,29.61
Vikas Sadan  Gurugram - HSPCB ,2024-05-11,92.86,555.7,10.81,15.51,3.12,32.3
Vikas Sadan  Gurugram - HSPCB ,2024-05-12,57.34,555.7,11.02,16.97,3.21,32.21
Vikas Sadan  Gurugram - HSPCB ,2024-05-13,69.07,555.7,9.83,23.03,3.05,31.83
Vikas Sadan  Gurugram - HSPCB ,2024-05-14,91.6,555.7,11.17,22.01,2.73,25.51
Vikas Sadan  Gurugram - HSPCB ,2024-05-15,107.98,555.7,10.33,23.37,2.85,29.63
Vikas Sadan  Gurugram - HSPCB ,2024-05-16,94.41,555.7,10.85,18.27,2.99,27.03
Vikas Sadan  Gurugram - HSPCB ,2024-05-17,90.45,555.7,10.63,21.56,3.0,28.23
Vikas Sadan  Gurugram - HSPCB ,2024-05-18,93.72,555.7,10.86,22.29,2.95,27.98
Vikas Sadan  Gurugram - HSPCB ,2024-05-19,63.76,555.7,10.66,30.19,2.93,27.37
Vikas Sadan  Gurugram - HSPCB ,2024-05-20,81.48,555.7,10.8,25.21,2.96,28.04
Vikas Sadan  Gurugram - HSPCB ,2024-05-21,86.58,555.7,10.89,24.37,2.98,28.04
Vikas Sadan  Gurugram - HSPCB ,2024-05-22,56.18,555.7,10.83,24.4,2.99,28.05
Vikas Sadan  Gurugram - HSPCB ,2024-05-23,40.19,555.7,10.83,21.72,2.97,28.0
Vikas Sadan  Gurugram - HSPCB ,2024-05-24,27.72,555.7,10.82,20.66,2.96,28.16
Vikas Sadan  Gurugram - HSPCB ,2024-05-25,35.76,555.7,10.84,25.43,2.96,28.08
Vikas Sadan  Gurugram - HSPCB ,2024-05-26,27.8,555.7,11.35,26.46,2.86,23.67
Vikas Sadan  Gurugram - HSPCB ,2024-05-27,29.22,555.7,10.6,35.26,2.95,25.29
Vikas Sadan  Gurugram - HSPCB ,2024-05-28,53.21,555.7,10.65,27.26,3.0,28.42
Vikas Sadan  Gurugram - HSPCB ,2024-05-29,38.87,555.7,10.92,38.67,2.98,28.09
Vikas Sadan  Gurugram - HSPCB ,2024-05-30,31.77,555.7,12.09,39.89,3.1,29.33
Vikas Sadan  Gurugram - HSPCB ,2024-05-31,52.53,555.7,8.85,71.45,3.2,38.49
Vikas Sadan  Gurugram - HSPCB ,2024-06-01,60.69,555.7,11.65,22.14,2.83,23.42
Vikas Sadan  Gurugram - HSPCB ,2024-06-02,116.95,555.7,11.45,29.15,2.88,18.24
Vikas Sadan  Gurugram - HSPCB ,2024-06-03,133.61,555.7,10.92,25.01,3.0,26.25
Vikas Sadan  Gurugram - HSPCB ,2024-06-04,137.29,555.7,10.86,27.37,2.96,28.09
Vikas Sadan  Gurugram - HSPCB ,2024-06-05,145.54,555.7,10.86,24.36,2.98,27.97
Vikas Sadan  Gurugram - HSPCB ,2024-06-06,90.18,555.7,10.96,26.84,3.0,29.98
Vikas Sadan  Gurugram - HSPCB ,2024-06-07,108.35,555.7,10.67,25.79,2.63,26.98
Vikas Sadan  Gurugram - HSPCB ,2024-06-08,66.89,555.7,11.2,30.96,1.95,25.71
Vikas Sadan  Gurugram - HSPCB ,2024-06-09,38.35,555.7,10.83,25.76,2.01,27.93
Vikas Sadan  Gurugram - HSPCB ,2024-06-10,44.46,555.7,10.87,26.78,1.95,26.72
Vikas Sadan  Gurugram - HSPCB ,2024-06-11,85.45,555.7,10.89,25.15,2.02,27.01
Vikas Sadan  Gurugram - HSPCB ,2024-06-12,128.78,555.7,11.34,47.25,1.97,27.43
Vikas Sadan  Gurugram - HSPCB ,2024-06-13,107.74,555.7,10.71,35.21,2.01,28.46
Vikas Sadan  Gurugram - HSPCB ,2024-06-14,191.19,555.7,10.88,37.51,2.03,28.47
Vikas Sadan  Gurugram - HSPCB ,2024-06-15,122.37,555.7,10.9,30.32,2.02,27.93
Vikas Sadan  Gurugram - HSPCB ,2024-06-16,89.58,555.7,10.79,30.03,2.02,27.54
Vikas Sadan  Gurugram - HSPCB ,2024-06-17,70.87,555.7,10.8,30.59,2.03,28.1
Vikas Sadan  Gurugram - HSPCB ,2024-06-18,79.61,555.7,10.56,36.39,2.05,28.61
Vikas Sadan  Gurugram - HSPCB ,2024-06-19,86.76,555.7,10.83,23.97,2.02,28.05
Vikas Sadan  Gurugram - HSPCB ,2024-06-20,96.62,555.7,10.82,25.63,2.03,27.94
Vikas Sadan  Gurugram - HSPCB ,2024-06-21,93.78,555.7,10.92,21.44,1.98,26.12
Vikas Sadan  Gurugram - HSPCB ,2024-06-22,80.18,555.7,11.37,58.95,1.93,23.3
Vikas Sadan  Gurugram - HSPCB ,2024-06-23,40.35,555.7,11.68,42.03,1.87,27.59
Vikas Sadan  Gurugram - HSPCB ,2024-06-24,47.73,555.7,10.8,22.01,2.01,27.91
Vikas Sadan  Gurugram - HSPCB ,2024-06-25,40.53,555.7,10.85,26.91,2.02,28.1
Vikas Sadan  Gurugram - HSPCB ,2024-06-26,44.98,555.7,10.89,24.54,2.0,27.94
Vikas Sadan  Gurugram - HSPCB ,2024-06-27,45.58,555.7,10.84,23.21,2.02,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-06-28,44.03,555.7,9.55,45.52,2.06,30.2
Vikas Sadan  Gurugram - HSPCB ,2024-06-29,30.57,555.7,10.85,21.49,2.01,28.08
Vikas Sadan  Gurugram - HSPCB ,2024-06-30,54.36,555.7,10.86,26.67,2.03,27.92
Vikas Sadan  Gurugram - HSPCB ,2024-07-01,34.47,555.7,10.73,42.41,2.02,28.6
Vikas Sadan  Gurugram - HSPCB ,2024-07-02,35.49,555.7,10.88,22.46,2.01,27.91
Vikas Sadan  Gurugram - HSPCB ,2024-07-03,32.24,555.7,11.06,24.71,2.0,28.15
Vikas Sadan  Gurugram - HSPCB ,2024-07-04,26.47,555.7,10.77,41.76,2.02,27.94
Vikas Sadan  Gurugram - HSPCB ,2024-07-05,34.1,555.7,10.88,21.68,2.02,28.02
Vikas Sadan  Gurugram - HSPCB ,2024-07-06,32.46,555.7,10.84,26.87,2.06,28.49
Vikas Sadan  Gurugram - HSPCB ,2024-07-07,29.23,555.7,10.86,21.86,2.02,27.87
Vikas Sadan  Gurugram - HSPCB ,2024-07-08,29.96,555.7,11.51,26.95,1.86,27.47
Vikas Sadan  Gurugram - HSPCB ,2024-07-09,52.42,555.7,10.85,14.52,2.01,27.98
Vikas Sadan  Gurugram - HSPCB ,2024-07-10,49.7,555.7,10.93,34.94,2.0,27.36
Vikas Sadan  Gurugram - HSPCB ,2024-07-11,29.64,555.7,10.51,38.29,1.96,27.51
Vikas Sadan  Gurugram - HSPCB ,2024-07-12,46.73,555.7,10.78,9.42,2.01,28.0
Vikas Sadan  Gurugram - HSPCB ,2024-07-13,37.22,555.7,12.41,40.53,1.73,20.32
Vikas Sadan  Gurugram - HSPCB ,2024-07-14,17.25,555.7,10.85,29.39,2.03,28.67
Vikas Sadan  Gurugram - HSPCB ,2024-07-15,181.84,555.7,11.15,65.66,1.97,21.38
Vikas Sadan  Gurugram - HSPCB ,2024-07-16,169.46,555.7,10.61,83.38,1.99,28.9
Vikas Sadan  Gurugram - HSPCB ,2024-07-17,45.64,555.7,10.92,20.42,2.01,27.71
Vikas Sadan  Gurugram - HSPCB ,2024-07-18,45.57,555.7,10.79,39.53,2.03,28.37
Vikas Sadan  Gurugram - HSPCB ,2024-07-19,45.57,555.7,10.96,28.83,2.0,27.85
Vikas Sadan  Gurugram - HSPCB ,2024-07-20,45.61,555.7,13.48,27.23,1.83,25.73
Vikas Sadan  Gurugram - HSPCB ,2024-07-21,32.37,555.7,10.975000000000001,28.145,2.08,31.83
Vikas Sadan  Gurugram - HSPCB ,2024-07-22,19.13,555.7,8.47,29.06,2.33,37.93
Vikas Sadan  Gurugram - HSPCB ,2024-07-23,37.14,555.7,8.2,30.61,2.21,34.63
Vikas Sadan  Gurugram - HSPCB ,2024-07-24,33.63,555.7,10.87,33.31,2.01,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-07-25,62.5,555.7,10.8,31.27,2.03,27.97
Vikas Sadan  Gurugram - HSPCB ,2024-07-26,61.84,555.7,10.97,20.16,2.0,27.85
Vikas Sadan  Gurugram - HSPCB ,2024-07-27,65.47,555.7,10.88,24.73,2.01,27.92
Vikas Sadan  Gurugram - HSPCB ,2024-07-28,40.02,555.7,10.91,34.16,2.0,27.89
Vikas Sadan  Gurugram - HSPCB ,2024-07-29,41.16,555.7,10.42,110.03,2.08,29.14
Vikas Sadan  Gurugram - HSPCB ,2024-07-30,56.6,555.7,10.87,27.22,2.01,28.07
Vikas Sadan  Gurugram - HSPCB ,2024-07-31,61.48,555.7,11.13,25.37,2.09,30.75
Vikas Sadan  Gurugram - HSPCB ,2024-08-01,33.35,555.7,9.81,21.67,2.18,31.12
Vikas Sadan  Gurugram - HSPCB ,2024-08-02,46.02,555.7,10.78,31.41,2.03,27.81
Vikas Sadan  Gurugram - HSPCB ,2024-08-03,41.35,555.7,10.94,17.34,1.99,26.51
Vikas Sadan  Gurugram - HSPCB ,2024-08-04,54.24,555.7,10.92,12.95,2.01,28.02
Vikas Sadan  Gurugram - HSPCB ,2024-08-05,40.51,555.7,11.14,14.605,1.95,23.95
Vikas Sadan  Gurugram - HSPCB ,2024-08-06,39.9,555.7,10.79,16.26,2.01,28.09
Vikas Sadan  Gurugram - HSPCB ,2024-08-07,28.49,555.7,10.58,35.44,1.98,28.13
Vikas Sadan  Gurugram - HSPCB ,2024-08-08,32.12,555.7,10.82,16.21,2.03,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-08-09,32.98,555.7,10.73,28.84,2.03,28.25
Vikas Sadan  Gurugram - HSPCB ,2024-08-10,38.77,555.7,10.83,6.83,2.02,28.08
Vikas Sadan  Gurugram - HSPCB ,2024-08-11,34.85,555.7,11.59,21.9,1.94,25.79
Vikas Sadan  Gurugram - HSPCB ,2024-08-12,37.96,555.7,11.23,24.19,1.93,25.54
Vikas Sadan  Gurugram - HSPCB ,2024-08-13,42.27,555.7,10.61,17.22,2.02,27.56
Vikas Sadan  Gurugram - HSPCB ,2024-08-14,44.16,555.7,10.72,22.79,2.02,28.35
Vikas Sadan  Gurugram - HSPCB ,2024-08-15,40.41,555.7,11.05,31.34,2.0,27.82
Vikas Sadan  Gurugram - HSPCB ,2024-08-16,33.52,555.7,10.68,34.61,2.03,28.39
Vikas Sadan  Gurugram - HSPCB ,2024-08-17,45.69,555.7,10.49,30.3,1.98,28.68
Vikas Sadan  Gurugram - HSPCB ,2024-08-18,38.0,555.7,10.54,17.86,1.94,27.95
Vikas Sadan  Gurugram - HSPCB ,2024-08-19,33.79,555.7,10.9,5.61,2.04,28.15
Vikas Sadan  Gurugram - HSPCB ,2024-08-20,26.59,555.7,11.18,16.36,1.92,25.01
Vikas Sadan  Gurugram - HSPCB ,2024-08-21,32.83,555.7,10.64,56.9,2.03,28.34
Vikas Sadan  Gurugram - HSPCB ,2024-08-22,37.77,555.7,10.66,18.61,1.7,29.89
Vikas Sadan  Gurugram - HSPCB ,2024-08-23,35.2,555.7,10.96,16.32,1.55,28.23
Vikas Sadan  Gurugram - HSPCB ,2024-08-24,51.24,555.7,11.23,25.86,1.56,27.46
Vikas Sadan  Gurugram - HSPCB ,2024-08-25,30.09,555.7,13.32,55.54,1.44,19.96
Vikas Sadan  Gurugram - HSPCB ,2024-08-26,45.23,555.7,13.06,18.99,1.34,12.41
Vikas Sadan  Gurugram - HSPCB ,2024-08-27,33.09,555.7,9.57,19.98,1.77,32.66
Vikas Sadan  Gurugram - HSPCB ,2024-08-28,39.9,555.7,10.88,30.15,1.55,28.05
Vikas Sadan  Gurugram - HSPCB ,2024-08-29,32.59,555.7,10.21,25.09,1.62,27.23
Vikas Sadan  Gurugram - HSPCB ,2024-08-30,46.47,555.7,11.38,20.46,1.49,26.54
Vikas Sadan  Gurugram - HSPCB ,2024-08-31,42.29,555.7,10.5,20.93,1.44,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-09-01,42.53,555.7,10.85,23.03,1.56,28.01
Vikas Sadan  Gurugram - HSPCB ,2024-09-02,35.6,555.7,10.85,21.16,1.56,28.13
Vikas Sadan  Gurugram - HSPCB ,2024-09-03,34.16,555.7,10.85,22.19,1.56,28.02
Vikas Sadan  Gurugram - HSPCB ,2024-09-04,28.35,555.7,13.41,50.0,1.46,19.93
Vikas Sadan  Gurugram - HSPCB ,2024-09-05,33.86,555.7,10.59,34.22,1.6,28.63
Vikas Sadan  Gurugram - HSPCB ,2024-09-06,31.1,555.7,10.9,14.48,1.57,28.26
Vikas Sadan  Gurugram - HSPCB ,2024-09-07,31.65,555.7,10.81,22.66,1.56,28.39
Vikas Sadan  Gurugram - HSPCB ,2024-09-08,31.71,555.7,11.26,25.7,1.52,30.98
Vikas Sadan  Gurugram - HSPCB ,2024-09-09,34.47,555.7,10.83,17.88,1.57,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-09-10,30.45,555.7,11.09,27.02,1.52,26.13
Vikas Sadan  Gurugram - HSPCB ,2024-09-11,29.23,555.7,11.13,27.61,1.54,26.95
Vikas Sadan  Gurugram - HSPCB ,2024-09-12,24.42,555.7,10.91,19.18,1.55,27.41
Vikas Sadan  Gurugram - HSPCB ,2024-09-13,36.4,555.7,10.65,10.35,1.57,28.65
Vikas Sadan  Gurugram - HSPCB ,2024-09-14,41.58,555.7,10.87,10.57,1.56,27.96
Vikas Sadan  Gurugram - HSPCB ,2024-09-15,38.51,555.7,11.7,11.11,1.53,22.77
Vikas Sadan  Gurugram - HSPCB ,2024-09-16,43.77,555.7,11.18,10.32,1.52,29.07
Vikas Sadan  Gurugram - HSPCB ,2024-09-17,46.86,555.7,10.84,23.55,1.57,27.94
Vikas Sadan  Gurugram - HSPCB ,2024-09-18,44.32,555.7,11.46,8.12,1.44,27.43
Vikas Sadan  Gurugram - HSPCB ,2024-09-19,42.54,555.7,13.07,8.99,1.47,27.58
Vikas Sadan  Gurugram - HSPCB ,2024-09-20,33.59,555.7,8.49,14.6,1.81,38.55
Vikas Sadan  Gurugram - HSPCB ,2024-09-21,34.52,555.7,10.89,11.04,1.46,28.09
Vikas Sadan  Gurugram - HSPCB ,2024-09-22,43.48,555.7,10.51,43.57,1.3900000000000001,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-09-23,43.54,555.7,10.9,11.99,1.32,27.83
Vikas Sadan  Gurugram - HSPCB ,2024-09-24,42.78,555.7,10.75,11.78,1.25,28.31
Vikas Sadan  Gurugram - HSPCB ,2024-09-25,26.18,555.7,10.9,13.09,1.25,27.68
Vikas Sadan  Gurugram - HSPCB ,2024-09-26,29.21,555.7,10.75,31.7,1.21,26.74
Vikas Sadan  Gurugram - HSPCB ,2024-09-27,27.02,555.7,10.83,13.71,1.23,27.27
Vikas Sadan  Gurugram - HSPCB ,2024-09-28,40.73,555.7,10.83,11.49,1.2,27.91
Vikas Sadan  Gurugram - HSPCB ,2024-09-29,46.91,555.7,10.82,12.38,1.24,27.94
Vikas Sadan  Gurugram - HSPCB ,2024-09-30,52.12,555.7,11.14,12.78,1.19,25.15
Vikas Sadan  Gurugram - HSPCB ,2024-10-01,50.83,555.7,10.86,13.55,1.1,27.82
Vikas Sadan  Gurugram - HSPCB ,2024-10-02,44.13,555.7,10.87,11.25,1.09,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-10-03,40.58,555.7,10.84,12.44,1.1,27.93
Vikas Sadan  Gurugram - HSPCB ,2024-10-04,52.21,555.7,10.88,8.93,1.1,27.41
Vikas Sadan  Gurugram - HSPCB ,2024-10-05,46.23,555.7,10.83,8.84,1.1,28.2
Vikas Sadan  Gurugram - HSPCB ,2024-10-06,52.44,555.7,10.89,13.04,1.09,28.02
Vikas Sadan  Gurugram - HSPCB ,2024-10-07,62.06,555.7,10.9,13.92,1.09,27.93
Vikas Sadan  Gurugram - HSPCB ,2024-10-08,59.92,555.7,10.89,23.7,1.1,29.19
Vikas Sadan  Gurugram - HSPCB ,2024-10-09,51.02,555.7,11.05,18.3,1.13,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-10-10,39.4,555.7,10.97,14.54,1.09,26.23
Vikas Sadan  Gurugram - HSPCB ,2024-10-11,37.5,555.7,10.82,12.1,1.11,27.92
Vikas Sadan  Gurugram - HSPCB ,2024-10-12,49.72,555.7,12.07,22.17,1.08,22.14
Vikas Sadan  Gurugram - HSPCB ,2024-10-13,64.3,555.7,12.06,23.99,1.06,20.13
Vikas Sadan  Gurugram - HSPCB ,2024-10-14,65.3,555.7,11.47,12.84,1.09,26.74
Vikas Sadan  Gurugram - HSPCB ,2024-10-15,79.33,555.7,10.78,11.46,1.09,28.15
Vikas Sadan  Gurugram - HSPCB ,2024-10-16,85.35,555.7,10.96,11.76,1.28,28.03
Vikas Sadan  Gurugram - HSPCB ,2024-10-17,73.31,555.7,10.86,19.08,1.36,26.27
Vikas Sadan  Gurugram - HSPCB ,2024-10-18,82.3,555.7,10.81,13.03,1.39,27.54
Vikas Sadan  Gurugram - HSPCB ,2024-10-19,83.04,555.7,10.82,12.33,1.38,28.28
Vikas Sadan  Gurugram - HSPCB ,2024-10-20,104.01,555.7,11.1,14.96,1.38,27.98
Vikas Sadan  Gurugram - HSPCB ,2024-10-21,78.36,555.7,10.81,12.0,1.38,28.36
Vikas Sadan  Gurugram - HSPCB ,2024-10-22,100.8,555.7,10.95,12.76,1.38,27.94
Vikas Sadan  Gurugram - HSPCB ,2024-10-23,142.49,555.7,10.82,9.05,1.38,26.83
Vikas Sadan  Gurugram - HSPCB ,2024-10-24,88.74,555.7,10.96,15.55,1.37,26.34
Vikas Sadan  Gurugram - HSPCB ,2024-10-25,69.83,555.7,10.84,10.5,1.38,27.95
Vikas Sadan  Gurugram - HSPCB ,2024-10-26,83.76,555.7,10.4,10.02,1.35,25.91
Vikas Sadan  Gurugram - HSPCB ,2024-10-27,117.44,555.7,10.82,3.98,1.39,27.87
Vikas Sadan  Gurugram - HSPCB ,2024-10-28,105.3,555.7,10.85,6.94,1.4,27.97
Vikas Sadan  Gurugram - HSPCB ,2024-10-29,88.17,555.7,10.84,8.76,1.39,28.24
Vikas Sadan  Gurugram - HSPCB ,2024-10-30,96.51,555.7,10.73,8.97,1.39,27.56
Vikas Sadan  Gurugram - HSPCB ,2024-10-31,193.13,555.7,17.73,8.38,2.15,26.35
Vikas Sadan  Gurugram - HSPCB ,2024-11-01,109.23,555.7,12.33,9.39,2.24,6.72
Vikas Sadan  Gurugram - HSPCB ,2024-11-02,106.22,555.7,7.43,7.98,2.19,6.71
Vikas Sadan  Gurugram - HSPCB ,2024-11-03,166.07,555.7,7.44,9.5,2.2,6.73
Vikas Sadan  Gurugram - HSPCB ,2024-11-04,157.53,555.7,7.44,11.0,2.21,6.71
Vikas Sadan  Gurugram - HSPCB ,2024-11-05,123.14,555.7,7.41,8.81,2.19,6.72
Vikas Sadan  Gurugram - HSPCB ,2024-11-06,118.96,555.7,20.91,9.81,2.92,23.75
Vikas Sadan  Gurugram - HSPCB ,2024-11-07,126.74,555.7,21.19,10.37,3.46,30.07
Vikas Sadan  Gurugram - HSPCB ,2024-11-08,122.78,555.7,21.2,9.38,3.49,30.1
Vikas Sadan  Gurugram - HSPCB ,2024-11-09,82.44,555.7,21.64,7.72,3.44,29.86
Vikas Sadan  Gurugram - HSPCB ,2024-11-10,132.77,555.7,21.16,11.8,3.48,29.75
Vikas Sadan  Gurugram - HSPCB ,2024-11-11,114.12,555.7,21.12,6.95,3.46,29.83
